gene_id	transcript_id(s)	SRX26953675	SRX26953676	SRX26953677	SRX26953678	SRX26953679	SRX26953680	SRX26953681	SRX26953682	SRX26953683	SRX26953684	SRX26953685	SRX26953686
ENSMUSG00000003437	ENSMUST00000003529,ENSMUST00000122857,ENSMUST00000132910,ENSMUST00000143201,ENSMUST00000145339,ENSMUST00000146604,ENSMUST00000146886,ENSMUST00000146913,ENSMUST00000152512,ENSMUST00000154823	2278.00	2060.00	2436.00	2157.00	2184.00	2844.00	1782.00	925.00	2920.00	927.00	3298.00	3404.00
ENSMUSG00000003438	ENSMUST00000081946,ENSMUST00000131849,ENSMUST00000134263,ENSMUST00000135220,ENSMUST00000136427,ENSMUST00000151990	2049.00	2144.00	1938.00	1644.00	170.00	799.00	1616.00	1280.00	2229.00	1412.00	2405.00	2425.00
ENSMUSG00000003444	ENSMUST00000003536	420.95	654.95	705.90	470.99	649.00	744.00	890.00	397.00	1482.00	1813.00	1365.00	1256.98
ENSMUSG00000003452	ENSMUST00000003544,ENSMUST00000086829,ENSMUST00000111513,ENSMUST00000130270,ENSMUST00000140759,ENSMUST00000172926,ENSMUST00000173408,ENSMUST00000174886,ENSMUST00000203502	807.00	732.00	728.00	805.00	359.00	0.00	515.00	125.00	400.00	1364.89	556.00	848.73
ENSMUSG00000003458	ENSMUST00000003550,ENSMUST00000122986,ENSMUST00000135928,ENSMUST00000140643,ENSMUST00000142825,ENSMUST00000146137	10135.22	8137.61	9773.36	8221.42	3916.34	4518.95	4988.37	2176.31	6262.06	3610.00	8266.43	7175.94
ENSMUSG00000003464	ENSMUST00000075895,ENSMUST00000111252,ENSMUST00000127662,ENSMUST00000133081,ENSMUST00000133546,ENSMUST00000147799	2611.00	3869.00	3858.00	3950.00	4106.00	1532.00	1240.00	1341.00	3891.00	2806.00	4719.00	3793.00
ENSMUSG00000003469	ENSMUST00000003561,ENSMUST00000159180	38.00	76.00	21.00	21.00	130.00	162.00	39.00	120.00	101.00	64.00	464.00	58.00
ENSMUSG00000003476	ENSMUST00000003568,ENSMUST00000095898,ENSMUST00000114374,ENSMUST00000164012,ENSMUST00000166954,ENSMUST00000169777,ENSMUST00000204117,ENSMUST00000212633,ENSMUST00000213026	66.00	5.00	15.00	33.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	104.00
ENSMUSG00000003477	ENSMUST00000003569,ENSMUST00000152720	8.00	0.00	4.00	31.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000003484	ENSMUST00000003574,ENSMUST00000125448,ENSMUST00000141975	634.00	964.98	2060.97	1062.00	477.00	366.00	625.33	113.00	277.00	151.00	0.00	234.00
ENSMUSG00000003500	ENSMUST00000078155,ENSMUST00000159124,ENSMUST00000160613,ENSMUST00000160749,ENSMUST00000160878,ENSMUST00000161654,ENSMUST00000162099,ENSMUST00000162215,ENSMUST00000162242,ENSMUST00000162739	3586.80	2598.73	2765.75	3340.64	538.00	1283.00	1100.00	237.00	1508.00	1675.00	3646.00	2399.00
ENSMUSG00000003505	ENSMUST00000003597,ENSMUST00000098783,ENSMUST00000182983,ENSMUST00000183222	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000003518	ENSMUST00000003612,ENSMUST00000107172,ENSMUST00000107173,ENSMUST00000125794,ENSMUST00000143177,ENSMUST00000151678,ENSMUST00000176261	292.12	523.52	800.04	563.90	395.94	1371.91	1676.62	997.00	1173.82	274.41	453.17	364.58
ENSMUSG00000003526	ENSMUST00000003620,ENSMUST00000123969,ENSMUST00000126087,ENSMUST00000132241,ENSMUST00000136776,ENSMUST00000139861,ENSMUST00000141635,ENSMUST00000232384,ENSMUST00000232502,ENSMUST00000232554	511.00	323.00	260.00	312.00	542.00	229.00	127.00	181.00	0.00	20.00	125.00	224.00
ENSMUSG00000003527	ENSMUST00000003621,ENSMUST00000231921,ENSMUST00000232111,ENSMUST00000232366,ENSMUST00000232423	1340.00	817.00	1030.00	1101.00	285.00	2004.00	663.00	377.00	1959.00	832.00	1007.00	814.00
ENSMUSG00000003528	ENSMUST00000003622,ENSMUST00000129270,ENSMUST00000131507,ENSMUST00000142022,ENSMUST00000147384,ENSMUST00000150925	2765.00	2483.00	2936.00	2374.00	1939.00	4839.00	2357.00	1703.00	5955.00	1861.00	3527.00	4467.00
ENSMUSG00000003531	ENSMUST00000066027,ENSMUST00000076757,ENSMUST00000143343,ENSMUST00000148372,ENSMUST00000148521,ENSMUST00000151266,ENSMUST00000153123,ENSMUST00000155387	1468.00	1316.00	1298.00	1055.00	885.00	2010.00	1456.00	743.00	2217.00	1413.00	1585.00	2191.00
ENSMUSG00000003534	ENSMUST00000003628,ENSMUST00000097333,ENSMUST00000117301,ENSMUST00000119825,ENSMUST00000134995,ENSMUST00000135078,ENSMUST00000145900,ENSMUST00000146472,ENSMUST00000148065,ENSMUST00000155628,ENSMUST00000155957,ENSMUST00000166980	3226.00	2306.00	2233.00	2273.00	109.00	376.00	417.00	273.00	903.00	511.00	945.00	2200.00
ENSMUSG00000003541	ENSMUST00000003635	11222.62	16119.00	17605.00	19269.61	1354.00	369.00	714.00	1033.00	214.00	446.00	815.00	1018.00
ENSMUSG00000003545	ENSMUST00000003640,ENSMUST00000207334,ENSMUST00000207716,ENSMUST00000208230,ENSMUST00000208326,ENSMUST00000208446,ENSMUST00000208505	27024.00	19900.00	18906.00	26201.00	0.00	0.00	0.00	121.00	0.00	0.00	0.00	75.00
ENSMUSG00000003546	ENSMUST00000003642,ENSMUST00000233974	2897.00	2298.00	2101.00	2488.00	1971.00	1500.00	3169.00	1960.00	567.00	244.00	848.00	1913.00
ENSMUSG00000003549	ENSMUST00000003645,ENSMUST00000160192,ENSMUST00000160369,ENSMUST00000160909,ENSMUST00000161378,ENSMUST00000162197,ENSMUST00000162992,ENSMUST00000176723,ENSMUST00000176818,ENSMUST00000177486	462.00	717.50	754.05	856.79	890.01	1007.73	591.41	183.83	1927.27	1174.00	1480.07	1613.37
ENSMUSG00000003555	ENSMUST00000026012,ENSMUST00000131142,ENSMUST00000156577,ENSMUST00000236174	3237.00	8933.99	7764.00	10775.99	332.00	56554.00	914.97	6945.00	9447.00	0.00	571.00	2047.00
ENSMUSG00000003559	ENSMUST00000003655,ENSMUST00000235266,ENSMUST00000235842,ENSMUST00000236063,ENSMUST00000236465,ENSMUST00000236473,ENSMUST00000237219	800.00	1951.00	2343.00	1955.00	2320.00	3281.00	1379.00	764.00	1539.00	1595.00	1122.00	1783.00
ENSMUSG00000003573	ENSMUST00000003669,ENSMUST00000087467,ENSMUST00000110124,ENSMUST00000135368,ENSMUST00000135692,ENSMUST00000140212,ENSMUST00000143528,ENSMUST00000155711	1043.29	1225.96	1125.38	960.32	1012.31	1047.43	666.07	358.14	893.03	1284.64	594.31	795.81
ENSMUSG00000003575	ENSMUST00000076615,ENSMUST00000125273,ENSMUST00000125613,ENSMUST00000142769,ENSMUST00000153632	1268.00	863.00	1126.00	832.00	541.00	613.00	103.00	837.00	928.00	885.00	1226.00	927.00
ENSMUSG00000003581	ENSMUST00000003677,ENSMUST00000124670,ENSMUST00000127165,ENSMUST00000145705	1686.72	1101.91	1197.00	1282.94	475.67	1391.85	1040.99	1034.00	2166.00	1184.00	1390.92	1500.00
ENSMUSG00000003585	ENSMUST00000003681,ENSMUST00000123901,ENSMUST00000132421,ENSMUST00000133631,ENSMUST00000136420,ENSMUST00000145173	25.00	16.00	33.00	29.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	22.00
ENSMUSG00000003604	ENSMUST00000003705,ENSMUST00000099588,ENSMUST00000127894	765.00	737.00	526.00	604.00	411.00	212.00	465.00	533.28	1164.00	215.00	459.00	1002.00
ENSMUSG00000003617	ENSMUST00000003714,ENSMUST00000091309,ENSMUST00000108325,ENSMUST00000108328,ENSMUST00000108329,ENSMUST00000125994,ENSMUST00000128615,ENSMUST00000129135,ENSMUST00000131454,ENSMUST00000131811,ENSMUST00000150264,ENSMUST00000172605,ENSMUST00000172860,ENSMUST00000173779,ENSMUST00000173848,ENSMUST00000174803	271.05	777.12	1031.08	705.17	1978.23	845.76	359.00	4288.12	4461.97	1772.62	1260.45	1159.00
ENSMUSG00000003623	ENSMUST00000003720,ENSMUST00000146115,ENSMUST00000157024	724.00	1732.00	1831.00	1339.00	1358.00	1016.00	869.00	998.00	1250.00	858.00	1587.00	2359.87
ENSMUSG00000003644	ENSMUST00000003741,ENSMUST00000105894,ENSMUST00000129636,ENSMUST00000137486,ENSMUST00000157067,ENSMUST00000168974,ENSMUST00000173961,ENSMUST00000173989,ENSMUST00000174481	5563.00	3434.91	5395.98	4276.00	422.00	480.00	1938.50	2977.29	716.00	770.00	509.00	1724.65
ENSMUSG00000003657	ENSMUST00000003754,ENSMUST00000212297	0.00	7.00	11.00	16.00	0.00	0.00	0.00	8.00	0.00	0.00	0.00	0.00
ENSMUSG00000003660	ENSMUST00000103220,ENSMUST00000131435,ENSMUST00000140868,ENSMUST00000142327,ENSMUST00000143481	7683.00	4336.00	5596.00	5977.00	1384.00	2164.00	2659.00	647.00	810.00	933.00	2722.00	3312.00
ENSMUSG00000003662	ENSMUST00000003759,ENSMUST00000143575,ENSMUST00000172636,ENSMUST00000174030,ENSMUST00000174863	1035.00	1543.00	1570.00	1286.00	683.00	1279.00	1482.00	1681.00	1621.00	2263.00	2805.00	1816.00
ENSMUSG00000003665	ENSMUST00000003762,ENSMUST00000232410	735.00	1098.00	792.00	1707.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	65.00
ENSMUSG00000003680	ENSMUST00000003777,ENSMUST00000176080,ENSMUST00000176331,ENSMUST00000176496,ENSMUST00000176610,ENSMUST00000176688,ENSMUST00000176719,ENSMUST00000176747,ENSMUST00000176991,ENSMUST00000177056,ENSMUST00000177216,ENSMUST00000189739	850.88	455.64	749.44	662.95	766.62	699.00	424.80	289.31	755.09	204.00	383.26	836.58
ENSMUSG00000003721	ENSMUST00000003818,ENSMUST00000071064,ENSMUST00000159085,ENSMUST00000159125,ENSMUST00000159192,ENSMUST00000159528,ENSMUST00000160688,ENSMUST00000160968,ENSMUST00000161068,ENSMUST00000161818,ENSMUST00000162019,ENSMUST00000162582,ENSMUST00000162790,ENSMUST00000186915	323.00	1404.00	1603.00	1413.00	102.00	524.00	1512.00	1347.00	1251.00	790.00	1011.00	2200.00
ENSMUSG00000003731	ENSMUST00000003828,ENSMUST00000102590,ENSMUST00000126010,ENSMUST00000138916,ENSMUST00000146215,ENSMUST00000146361	1164.92	1256.71	1335.54	982.25	666.18	1157.94	345.12	693.25	545.74	956.87	660.71	796.63
ENSMUSG00000003746	ENSMUST00000003843,ENSMUST00000105469,ENSMUST00000105470,ENSMUST00000133330,ENSMUST00000146483,ENSMUST00000218317,ENSMUST00000219234,ENSMUST00000220088	2523.00	2344.00	3722.00	2532.00	1630.00	1107.00	877.00	1033.00	1444.00	30.00	365.00	1699.00
ENSMUSG00000003752	ENSMUST00000003850,ENSMUST00000147170,ENSMUST00000149067,ENSMUST00000206441	1117.84	1181.13	1250.07	1357.78	483.23	33.72	284.77	5.97	417.26	0.00	525.11	534.57
ENSMUSG00000003762	ENSMUST00000003860,ENSMUST00000108378,ENSMUST00000123012,ENSMUST00000128090,ENSMUST00000142910,ENSMUST00000143372,ENSMUST00000206312	898.97	731.86	860.84	793.98	664.44	727.00	903.00	711.68	191.00	293.08	765.00	663.00
ENSMUSG00000003778	ENSMUST00000003876,ENSMUST00000097626,ENSMUST00000115765,ENSMUST00000115766,ENSMUST00000127159,ENSMUST00000145431,ENSMUST00000152612,ENSMUST00000153569	1981.00	2201.00	2565.00	2380.00	3431.00	3174.00	1659.00	473.47	2436.00	2323.91	1577.00	2173.88
ENSMUSG00000003779	ENSMUST00000166044,ENSMUST00000167161,ENSMUST00000235174,ENSMUST00000236114,ENSMUST00000237407,ENSMUST00000237481	876.11	760.99	856.51	589.86	15.01	271.93	5.61	110.00	0.00	0.00	6.40	295.38
ENSMUSG00000003808	ENSMUST00000003906,ENSMUST00000109754,ENSMUST00000129595,ENSMUST00000141480,ENSMUST00000144404,ENSMUST00000156970	1995.00	1661.00	1770.00	1677.00	2119.00	2050.00	1274.00	1599.00	1332.00	1357.00	2611.00	3202.00
ENSMUSG00000003809	ENSMUST00000003907,ENSMUST00000109745,ENSMUST00000128023,ENSMUST00000136462,ENSMUST00000139180,ENSMUST00000142748	1005.98	1058.63	715.97	1121.00	1253.61	1077.77	599.00	1223.87	2966.00	580.27	1172.00	805.00
ENSMUSG00000003810	ENSMUST00000003908,ENSMUST00000106484,ENSMUST00000123072,ENSMUST00000123761,ENSMUST00000128252,ENSMUST00000128713,ENSMUST00000131809,ENSMUST00000134460,ENSMUST00000144281,ENSMUST00000147262,ENSMUST00000147459,ENSMUST00000151347,ENSMUST00000156884,ENSMUST00000239177,ENSMUST00000239239	2914.00	2038.00	1856.00	2058.00	935.00	627.00	416.00	588.00	929.00	659.00	1127.00	2043.00
ENSMUSG00000003812	ENSMUST00000003910,ENSMUST00000109744,ENSMUST00000128400,ENSMUST00000134569,ENSMUST00000135219,ENSMUST00000145292,ENSMUST00000148573,ENSMUST00000153215,ENSMUST00000155942	576.46	783.02	1171.20	804.80	2160.00	1377.00	3633.00	1222.00	1331.00	355.00	283.00	817.00
ENSMUSG00000003813	ENSMUST00000003911,ENSMUST00000109761,ENSMUST00000125711,ENSMUST00000128035,ENSMUST00000134395,ENSMUST00000144675,ENSMUST00000144994	1651.59	2325.04	2891.26	2549.06	1615.19	2503.14	2237.96	1145.03	2637.42	1456.91	3324.61	3026.95
ENSMUSG00000003814	ENSMUST00000003912,ENSMUST00000125998,ENSMUST00000128028,ENSMUST00000154774	9247.00	17517.00	21515.00	15784.00	12734.00	16275.00	17427.00	16053.00	12871.00	10129.00	14668.00	15633.00
ENSMUSG00000003824	ENSMUST00000003922,ENSMUST00000136026,ENSMUST00000144466,ENSMUST00000170296	112.00	114.00	202.00	160.00	3.00	0.00	428.00	282.00	0.00	219.00	62.00	503.00
ENSMUSG00000003847	ENSMUST00000075922,ENSMUST00000077440,ENSMUST00000125721,ENSMUST00000126333,ENSMUST00000126397,ENSMUST00000133026,ENSMUST00000144100,ENSMUST00000147588,ENSMUST00000148006,ENSMUST00000149972,ENSMUST00000151114,ENSMUST00000151582,ENSMUST00000154474,ENSMUST00000169453	442.00	829.00	819.00	847.00	2995.00	1313.00	1999.00	1081.00	2530.00	4686.00	3538.81	1020.00
ENSMUSG00000003848	ENSMUST00000003946,ENSMUST00000076585,ENSMUST00000109273,ENSMUST00000163757,ENSMUST00000163973,ENSMUST00000165266,ENSMUST00000169311,ENSMUST00000170796	931.00	1276.00	1365.00	1181.00	1543.00	1610.00	1201.00	682.00	2336.00	2596.00	4297.00	2294.00
ENSMUSG00000003849	ENSMUST00000003947	93.00	156.00	152.00	96.00	75.00	947.00	227.00	73.00	427.00	178.00	754.00	305.00
ENSMUSG00000003863	ENSMUST00000003961,ENSMUST00000209424,ENSMUST00000210248,ENSMUST00000210479,ENSMUST00000210586,ENSMUST00000210844,ENSMUST00000211067,ENSMUST00000211098	31.00	2.00	5.00	1.00	0.00	0.00	15.00	0.00	0.00	0.00	0.00	3.00
ENSMUSG00000003865	ENSMUST00000003964,ENSMUST00000209230,ENSMUST00000209640,ENSMUST00000210563,ENSMUST00000210715,ENSMUST00000211150	1910.05	1151.17	1244.73	1209.22	578.00	16.00	44.00	310.00	1589.73	74.03	523.42	974.29
ENSMUSG00000003868	ENSMUST00000107771,ENSMUST00000209426,ENSMUST00000210271,ENSMUST00000210439,ENSMUST00000211214,ENSMUST00000211440,ENSMUST00000211478,ENSMUST00000211666	1723.75	1613.83	1457.20	1364.78	359.00	1251.00	859.00	1027.00	1912.27	1981.97	1873.58	2231.60
ENSMUSG00000003872	ENSMUST00000003971,ENSMUST00000209226,ENSMUST00000209756,ENSMUST00000210216,ENSMUST00000210865,ENSMUST00000211416	50.94	35.78	11.58	35.57	9.00	41.00	0.00	0.00	617.14	198.12	171.12	114.66
ENSMUSG00000003873	ENSMUST00000033093,ENSMUST00000210019,ENSMUST00000210392,ENSMUST00000211195,ENSMUST00000211365,ENSMUST00000211615	2081.18	2709.22	3166.73	2042.19	3942.00	6423.00	6626.66	5110.00	3659.00	3019.00	3042.00	2983.80
ENSMUSG00000003882	ENSMUST00000003981,ENSMUST00000227234,ENSMUST00000228673,ENSMUST00000228782	52.00	22.00	257.00	113.00	1351.00	1610.00	4320.00	1841.00	0.00	0.00	0.00	59.00
ENSMUSG00000003923	ENSMUST00000092430,ENSMUST00000105432,ENSMUST00000121685,ENSMUST00000145220,ENSMUST00000152505	753.00	1060.00	974.00	940.00	814.00	320.00	890.00	331.00	2298.00	1730.00	1595.00	2137.00
ENSMUSG00000003929	ENSMUST00000054072,ENSMUST00000234016,ENSMUST00000235063	32.00	203.00	111.00	153.34	215.00	295.00	193.00	351.68	811.53	239.00	303.17	310.00
ENSMUSG00000003934	ENSMUST00000004036	251.00	270.00	107.00	166.00	0.00	112.00	49.00	0.00	324.00	6.00	59.00	368.00
ENSMUSG00000003948	ENSMUST00000004050,ENSMUST00000107887	2244.63	1764.07	2011.03	1999.72	2236.00	557.00	1044.29	1138.58	850.30	1032.89	433.78	3036.05
ENSMUSG00000003949	ENSMUST00000004051,ENSMUST00000043658,ENSMUST00000107881,ENSMUST00000137957,ENSMUST00000145786,ENSMUST00000176001	552.00	245.00	386.00	433.00	552.00	848.00	198.00	1517.00	280.00	32.00	439.00	1541.00
ENSMUSG00000003955	ENSMUST00000004057,ENSMUST00000231351,ENSMUST00000231379,ENSMUST00000232390	1284.98	1993.96	1712.97	1787.97	2915.00	2598.54	2368.80	2119.02	2491.00	4024.56	3269.66	3365.67
ENSMUSG00000003970	ENSMUST00000004072,ENSMUST00000229183,ENSMUST00000229591	5140.00	7494.00	7649.00	6871.00	11448.00	13680.00	9181.66	9472.06	10778.00	17629.00	16766.00	14712.00
ENSMUSG00000003974	ENSMUST00000004076	8.00	0.00	24.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000003992	ENSMUST00000004094,ENSMUST00000042122,ENSMUST00000133984,ENSMUST00000137493,ENSMUST00000137658,ENSMUST00000138488,ENSMUST00000141381,ENSMUST00000144659,ENSMUST00000156547,ENSMUST00000231481	521.97	1305.35	1425.10	1190.18	2917.00	374.00	2302.99	2124.00	848.00	1405.00	2174.59	2522.00
ENSMUSG00000004018	ENSMUST00000004120,ENSMUST00000109509,ENSMUST00000134445,ENSMUST00000136830,ENSMUST00000143471	92.14	353.59	353.04	210.05	108.00	613.38	409.65	754.27	200.94	326.15	308.86	483.06
ENSMUSG00000004031	ENSMUST00000004133,ENSMUST00000192709,ENSMUST00000194578,ENSMUST00000195271	183.00	249.00	749.00	476.00	0.00	0.00	0.00	0.00	0.00	0.00	7.00	371.00
ENSMUSG00000004032	ENSMUST00000004134,ENSMUST00000167387,ENSMUST00000167523,ENSMUST00000169365,ENSMUST00000170058,ENSMUST00000172247	508.89	1325.87	1222.89	1150.84	1356.00	2542.91	1001.94	1802.00	1380.00	2424.00	2587.99	2897.95
ENSMUSG00000004035	ENSMUST00000004137,ENSMUST00000106687,ENSMUST00000106688,ENSMUST00000124215,ENSMUST00000133947	293.00	532.00	540.00	665.00	10.00	1373.00	409.00	264.00	2523.00	1481.00	1494.00	1186.71
ENSMUSG00000004038	ENSMUST00000004136	0.00	1.03	4.11	20.50	0.00	7.26	1.02	0.00	4.13	0.00	8.21	8.27
ENSMUSG00000004040	ENSMUST00000092671,ENSMUST00000103114,ENSMUST00000127638,ENSMUST00000130686,ENSMUST00000137093,ENSMUST00000137367,ENSMUST00000138438,ENSMUST00000146971,ENSMUST00000151544,ENSMUST00000152601,ENSMUST00000152623,ENSMUST00000154170,ENSMUST00000155972,ENSMUST00000156645	11688.10	8204.05	10403.15	10246.09	5999.05	2729.00	5374.00	4401.05	3685.06	2883.90	2447.00	7251.97
ENSMUSG00000004043	ENSMUST00000004145,ENSMUST00000107356,ENSMUST00000107357,ENSMUST00000133036,ENSMUST00000135272,ENSMUST00000138083,ENSMUST00000154087	1731.58	1561.79	1692.79	1032.88	329.78	495.65	241.22	812.64	1146.42	303.84	353.77	1896.91
ENSMUSG00000004044	ENSMUST00000060792,ENSMUST00000132934	14363.18	6415.10	6538.15	8249.79	3645.00	3988.00	1961.85	2584.10	4435.83	5634.71	6520.55	6138.31
ENSMUSG00000004054	ENSMUST00000004156,ENSMUST00000235661,ENSMUST00000235727,ENSMUST00000235891,ENSMUST00000237032	5430.55	2681.98	3643.90	4273.76	1849.00	2496.00	1747.00	741.30	595.00	828.19	1680.00	1256.00
ENSMUSG00000004056	ENSMUST00000051356,ENSMUST00000085917,ENSMUST00000108342,ENSMUST00000108343,ENSMUST00000108344,ENSMUST00000128540,ENSMUST00000136962,ENSMUST00000136981,ENSMUST00000138459,ENSMUST00000142365,ENSMUST00000143347,ENSMUST00000143499,ENSMUST00000147263	4429.84	3533.12	3794.52	3994.27	4210.96	3403.36	2379.52	2159.79	3214.91	3794.27	4593.12	5007.30
ENSMUSG00000004069	ENSMUST00000060067,ENSMUST00000115854,ENSMUST00000138495,ENSMUST00000144815,ENSMUST00000229529	2335.00	2537.00	3056.00	2200.00	3428.00	314.00	2181.00	609.00	2115.00	1732.00	2763.00	2556.00
ENSMUSG00000004070	ENSMUST00000004172,ENSMUST00000118885,ENSMUST00000120232,ENSMUST00000121529,ENSMUST00000140367,ENSMUST00000154117	1122.33	2384.61	2396.42	2176.64	2475.99	2949.29	3277.59	1634.77	1375.71	1626.06	1438.88	2387.54
ENSMUSG00000004071	ENSMUST00000004173,ENSMUST00000117713,ENSMUST00000118703,ENSMUST00000140187,ENSMUST00000147225,ENSMUST00000152667,ENSMUST00000229452	2346.67	3534.17	3473.24	3406.08	3427.45	4134.03	2480.88	2193.20	2967.72	2924.08	5469.90	4405.73
ENSMUSG00000004085	ENSMUST00000090824,ENSMUST00000112073,ENSMUST00000135204,ENSMUST00000135469,ENSMUST00000144111,ENSMUST00000150126	6326.00	3260.00	3527.00	5347.00	1959.00	1572.00	1319.00	97.00	885.00	1007.00	1014.00	1136.00
ENSMUSG00000004096	ENSMUST00000004200,ENSMUST00000213913,ENSMUST00000215143,ENSMUST00000216619	510.00	2160.00	2436.00	2035.00	3515.00	3608.00	3380.00	2181.00	2890.00	3649.00	3514.00	3817.00
ENSMUSG00000004098	ENSMUST00000004201,ENSMUST00000145974	255.00	85.00	155.00	154.00	1.00	0.00	317.00	0.00	0.00	0.00	207.00	108.00
ENSMUSG00000004099	ENSMUST00000004202,ENSMUST00000177754,ENSMUST00000178110,ENSMUST00000214964,ENSMUST00000215545,ENSMUST00000216135,ENSMUST00000216540	3758.00	2115.00	3018.00	2185.00	2420.00	542.00	1174.00	1411.00	283.00	879.00	964.00	4468.00
ENSMUSG00000004100	ENSMUST00000004203,ENSMUST00000135608,ENSMUST00000145231,ENSMUST00000147780,ENSMUST00000153227,ENSMUST00000157047,ENSMUST00000214331	1303.92	954.14	1155.40	1095.97	1816.19	1133.00	1093.15	1165.00	1516.00	2246.21	1941.00	1895.51
ENSMUSG00000004105	ENSMUST00000004208,ENSMUST00000139148,ENSMUST00000143252,ENSMUST00000193373	2788.00	2154.00	2047.00	1779.00	1609.00	705.00	765.00	740.00	1451.00	570.00	1588.00	4810.00
ENSMUSG00000004110	ENSMUST00000186256,ENSMUST00000187541,ENSMUST00000188321,ENSMUST00000188384,ENSMUST00000188965,ENSMUST00000211821,ENSMUST00000226546,ENSMUST00000238369	0.00	0.00	2.00	0.00	33.00	0.00	0.00	41.00	278.00	0.00	0.00	4.00
ENSMUSG00000004113	ENSMUST00000041342,ENSMUST00000070864,ENSMUST00000102939,ENSMUST00000114447,ENSMUST00000124183,ENSMUST00000125798,ENSMUST00000131861,ENSMUST00000133892,ENSMUST00000155356	0.00	0.00	3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000004127	ENSMUST00000040321,ENSMUST00000159481,ENSMUST00000159622,ENSMUST00000161141,ENSMUST00000161791,ENSMUST00000162864	97.00	503.52	351.47	192.63	447.00	1.00	0.00	66.00	62.79	69.67	353.59	288.90
ENSMUSG00000004151	ENSMUST00000095767,ENSMUST00000159334,ENSMUST00000160244,ENSMUST00000160701,ENSMUST00000160856,ENSMUST00000160996,ENSMUST00000161164,ENSMUST00000161513,ENSMUST00000161591,ENSMUST00000161980,ENSMUST00000162563,ENSMUST00000162730,ENSMUST00000220492	195.19	125.56	202.73	193.00	130.00	190.00	46.00	58.00	0.00	0.00	0.00	245.46
ENSMUSG00000004187	ENSMUST00000004294,ENSMUST00000229112,ENSMUST00000229513,ENSMUST00000230124,ENSMUST00000230451,ENSMUST00000230964	399.46	282.33	211.16	265.32	7.02	16.02	175.21	330.06	3.03	15.01	1477.61	599.27
ENSMUSG00000004207	ENSMUST00000105465,ENSMUST00000165878,ENSMUST00000177779,ENSMUST00000179238	122565.00	110598.00	200506.00	142976.00	109290.00	283872.00	290153.00	90228.00	63206.00	22546.00	39784.00	52492.00
ENSMUSG00000004221	ENSMUST00000004330,ENSMUST00000064407,ENSMUST00000114127,ENSMUST00000114128,ENSMUST00000114129,ENSMUST00000114130,ENSMUST00000114133,ENSMUST00000130802,ENSMUST00000132749,ENSMUST00000135165,ENSMUST00000138564,ENSMUST00000139036,ENSMUST00000143784,ENSMUST00000144947,ENSMUST00000149525,ENSMUST00000156707,ENSMUST00000164101,ENSMUST00000180230	1716.97	1358.92	1496.00	1584.00	1507.00	944.00	1548.00	828.00	2121.04	606.00	866.00	1231.00
ENSMUSG00000004231	ENSMUST00000004340,ENSMUST00000173346,ENSMUST00000174490,ENSMUST00000249925,ENSMUST00000249926,ENSMUST00000249927,ENSMUST00000249928,ENSMUST00000249929	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000004233	ENSMUST00000004343,ENSMUST00000126875,ENSMUST00000135960,ENSMUST00000145650,ENSMUST00000198044	143.00	269.00	256.00	152.00	0.00	0.00	196.00	186.00	100.00	713.00	129.00	362.00
ENSMUSG00000004263	ENSMUST00000088357,ENSMUST00000133577,ENSMUST00000146872	535.00	328.00	218.00	360.00	518.00	561.00	388.00	994.00	617.00	624.00	999.00	646.00
ENSMUSG00000004264	ENSMUST00000004375,ENSMUST00000124779,ENSMUST00000129422,ENSMUST00000130279,ENSMUST00000143000,ENSMUST00000145447,ENSMUST00000147974,ENSMUST00000150847	4759.99	3950.99	5044.97	4071.00	6623.00	3369.00	4011.00	2370.00	7197.99	3461.00	5305.00	6190.00
ENSMUSG00000004266	ENSMUST00000004377,ENSMUST00000112484,ENSMUST00000171549,ENSMUST00000172613,ENSMUST00000172690,ENSMUST00000172770,ENSMUST00000173228,ENSMUST00000173315,ENSMUST00000173647,ENSMUST00000174265,ENSMUST00000174787	1664.98	2390.00	3800.00	1868.96	2413.00	4305.97	4869.75	4648.59	538.97	1455.97	256.00	969.00
ENSMUSG00000004267	ENSMUST00000004378,ENSMUST00000112476,ENSMUST00000125436,ENSMUST00000127274,ENSMUST00000128598,ENSMUST00000128701,ENSMUST00000135626,ENSMUST00000138770,ENSMUST00000139763,ENSMUST00000146712,ENSMUST00000147004,ENSMUST00000147307,ENSMUST00000149652,ENSMUST00000151214,ENSMUST00000156033,ENSMUST00000204896	150.00	131.00	100.00	110.00	1475.00	436.00	1273.00	899.00	0.00	502.00	0.00	356.00
